trade_date,trade_symbol,open,high,low,close,volume,amount
2023-05-26,000333.SZ,44.49,44.85,44.06,44.7,11166052.0,602101038.0
2023-05-29,000333.SZ,44.71,45.05,43.73,44.03,17433449.0,936727538.0
2023-05-30,000333.SZ,44.03,44.2,42.66,43.11,32084604.0,1678415610.0
2023-05-31,000333.SZ,43.32,43.41,42.09,42.28,28064959.0,1445385156.0
2023-06-01,000333.SZ,42.41,43.08,41.98,42.29,34893493.0,1711949689.0
2023-06-02,000333.SZ,43.25,45.07,43.24,44.81,49939227.0,2566107482.0
2023-06-05,000333.SZ,45.42,46.84,44.63,46.66,39939970.0,2119331989.0
2023-06-06,000333.SZ,46.66,47.85,45.89,46.89,34261827.0,1866611024.0
2023-06-07,000333.SZ,48.01,48.24,47.14,47.79,36908674.0,2035955381.0
2023-06-08,000333.SZ,48.18,49.4,47.75,49.21,47553147.0,2680031436.0
2023-06-09,000333.SZ,49.74,49.97,48.24,48.54,41065187.0,2319633365.0
2023-06-12,000333.SZ,48.55,50.02,48.18,49.61,39621001.0,2256003427.0
2023-06-13,000333.SZ,49.53,49.97,48.67,48.97,24850143.0,1409611782.0
2023-06-14,000333.SZ,49.51,50.16,48.98,49.38,36000680.0,2057761143.0
2023-06-15,000333.SZ,49.53,50.68,49.32,50.17,31276544.0,1814552067.0
2023-06-16,000333.SZ,50.52,51.03,49.65,50.48,30006082.0,1745695208.0
2023-06-19,000333.SZ,50.17,50.29,49.05,49.14,28911037.0,1651975820.0
2023-06-20,000333.SZ,49.24,50.97,49.14,49.81,24381022.0,1413907766.0
2023-06-21,000333.SZ,50.17,51.56,49.65,50.42,45130347.0,2649838248.0
2023-06-26,000333.SZ,51.76,51.86,50.0,50.29,33558138.0,1957482192.0
2023-06-27,000333.SZ,50.36,52.03,50.07,51.64,48123655.0,2851634265.0
2023-06-28,000333.SZ,51.43,52.35,51.22,51.64,32790073.0,1964640593.0
2023-06-29,000333.SZ,51.66,51.72,50.36,51.16,27678349.0,1635162204.0
2023-06-30,000333.SZ,51.24,51.75,50.66,50.97,26487591.0,1563113127.0
2023-07-03,000333.SZ,50.93,52.23,50.46,51.09,31876184.0,1892919808.0
2023-07-04,000333.SZ,51.28,51.56,50.28,50.95,21944569.0,1290009362.0
2023-07-05,000333.SZ,51.12,51.32,50.54,51.14,18701574.0,1103273064.0
2023-07-06,000333.SZ,51.15,51.69,50.43,50.49,16957694.0,995554523.0
2023-07-07,000333.SZ,50.21,50.68,49.48,49.96,29379608.0,1698410265.0
2023-07-10,000333.SZ,50.02,50.11,48.48,48.99,32085974.0,1818167156.0
2023-07-11,000333.SZ,49.14,49.38,48.79,49.01,15802795.0,896629010.0
2023-07-12,000333.SZ,49.22,50.24,48.79,49.39,18781502.0,1079865899.0
2023-07-13,000333.SZ,49.48,50.45,49.48,50.0,16930674.0,978559177.0
2023-07-14,000333.SZ,49.96,50.41,49.33,49.71,10500005.0,603243716.0
2023-07-17,000333.SZ,49.48,49.48,48.7,49.42,9042488.0,512387287.0
2023-07-18,000333.SZ,49.65,49.65,48.16,49.08,23988228.0,1351665336.0
2023-07-19,000333.SZ,49.21,50.48,49.02,50.29,27804425.0,1601948634.0
2023-07-20,000333.SZ,50.09,50.74,49.69,49.77,14051590.0,815686031.0
2023-07-21,000333.SZ,49.78,50.24,49.3,49.42,12070921.0,693513021.0
2023-07-24,000333.SZ,49.42,49.62,48.56,49.11,11588757.0,657937835.0
2023-07-25,000333.SZ,50.05,51.28,50.0,51.02,37648119.0,2216891659.0
2023-07-26,000333.SZ,50.87,51.51,50.59,50.68,18752582.0,1105031414.0
2023-07-27,000333.SZ,50.65,51.14,50.48,50.59,15197044.0,893501893.0
2023-07-28,000333.SZ,50.78,51.75,50.27,51.68,24004126.0,1424164599.0
2023-07-31,000333.SZ,52.73,53.03,51.17,51.32,32518268.0,1952524583.0
2023-08-01,000333.SZ,51.32,51.64,50.29,50.39,20418627.0,1197877269.0
2023-08-02,000333.SZ,50.26,50.88,49.97,50.43,23543608.0,1370719586.0
2023-08-03,000333.SZ,50.16,50.35,49.3,50.16,23362911.0,1344124458.0
2023-08-04,000333.SZ,50.43,51.03,50.01,50.1,19663692.0,1147020985.0
2023-08-07,000333.SZ,49.99,50.34,49.6,50.07,15370696.0,887391729.0
2023-08-08,000333.SZ,49.74,49.78,49.27,49.31,13635468.0,779253638.0
2023-08-09,000333.SZ,49.47,49.91,49.34,49.79,15143409.0,868904097.0
2023-08-10,000333.SZ,49.49,49.57,48.01,48.75,38530464.0,2159087492.0
2023-08-11,000333.SZ,48.69,48.83,47.7,47.73,25533312.0,1419423215.0
2023-08-14,000333.SZ,47.15,48.07,46.96,47.96,19516687.0,1073370152.0
2023-08-15,000333.SZ,47.85,48.06,47.23,47.72,16370434.0,901353362.0
2023-08-16,000333.SZ,47.41,47.89,47.02,47.78,15358726.0,843256905.0
2023-08-17,000333.SZ,47.49,48.39,47.17,48.3,15216504.0,842880581.0
2023-08-18,000333.SZ,48.25,48.31,47.26,47.4,13463834.0,741138399.0
2023-08-21,000333.SZ,47.24,47.89,47.02,47.04,13117158.0,718680501.0
2023-08-22,000333.SZ,46.97,47.3,46.2,47.03,23054276.0,1249497364.0
2023-08-23,000333.SZ,46.82,47.28,46.37,46.47,15798313.0,854634875.0
2023-08-24,000333.SZ,46.7,47.97,46.28,47.62,25583579.0,1398433375.0
2023-08-25,000333.SZ,47.53,48.43,47.16,47.8,16472788.0,907722078.0
2023-08-28,000333.SZ,49.57,50.16,48.25,48.58,28800377.0,1624044691.0
2023-08-29,000333.SZ,48.34,48.87,48.05,48.49,21787121.0,1221870560.0
2023-08-30,000333.SZ,48.48,49.46,48.19,49.15,23366421.0,1323189377.0
2023-08-31,000333.SZ,49.57,50.0,48.86,48.88,28083765.0,1596998960.0
2023-09-01,000333.SZ,49.31,50.61,49.3,50.11,26650564.0,1541478628.0
2023-09-04,000333.SZ,50.61,50.87,49.84,50.36,20090011.0,1169057320.0
2023-09-05,000333.SZ,50.4,50.6,49.84,49.98,15309015.0,887170820.0
2023-09-06,000333.SZ,49.75,50.17,49.2,49.46,20888335.0,1194824718.0
2023-09-07,000333.SZ,49.39,49.41,48.88,48.94,13639911.0,774015905.0
2023-09-08,000333.SZ,49.08,49.16,48.28,48.51,8400181.0,471931158.0
2023-09-11,000333.SZ,48.71,49.2,48.45,48.82,14072130.0,793322668.0
2023-09-12,000333.SZ,48.81,49.93,48.7,49.49,16403440.0,937947089.0
2023-09-13,000333.SZ,49.39,49.78,49.05,49.31,10743402.0,613122121.0
2023-09-14,000333.SZ,49.32,49.53,48.67,48.92,10289465.0,581688866.0
2023-09-15,000333.SZ,49.0,49.04,47.84,48.26,16451182.0,917665599.0
2023-09-18,000333.SZ,48.27,48.95,47.76,48.53,14427793.0,808841172.0
2023-09-19,000333.SZ,48.43,48.57,47.97,48.49,12366126.0,689874974.0
2023-09-20,000333.SZ,48.47,49.52,48.21,49.21,21380110.0,1210967114.0
2023-09-21,000333.SZ,49.2,49.2,48.46,48.72,16769142.0,946858135.0
2023-09-22,000333.SZ,48.95,49.4,48.59,49.35,22170248.0,1259327923.0
2023-09-25,000333.SZ,49.21,49.21,48.64,48.99,16643159.0,941423313.0
2023-09-26,000333.SZ,49.1,49.48,48.44,48.44,18934941.0,1067479335.0
2023-09-27,000333.SZ,48.44,49.01,47.95,48.61,18810949.0,1054884218.0
2023-09-28,000333.SZ,48.78,48.88,47.93,47.99,17097578.0,953613284.0
2023-10-09,000333.SZ,47.98,48.54,47.49,48.24,28659545.0,1591907096.0
2023-10-10,000333.SZ,48.0,48.24,47.08,47.38,21499637.0,1179223500.0
2023-10-11,000333.SZ,47.36,48.35,47.15,47.38,20418379.0,1123573121.0
2023-10-12,000333.SZ,47.58,47.99,47.24,47.82,17604242.0,970427692.0
2023-10-13,000333.SZ,47.74,47.96,47.17,47.57,12996004.0,712981554.0
2023-10-16,000333.SZ,47.41,47.93,47.41,47.65,15020214.0,826944835.0
2023-10-17,000333.SZ,47.65,48.43,47.62,48.34,16830158.0,936368372.0
2023-10-18,000333.SZ,48.17,48.35,47.76,47.98,10637084.0,590623193.0
2023-10-19,000333.SZ,47.83,47.83,46.87,46.91,20196084.0,1103206370.0
2023-10-20,000333.SZ,46.66,46.76,45.74,46.0,21089804.0,1123754128.0
2023-10-23,000333.SZ,45.85,46.39,45.6,46.06,16864366.0,897561653.0
2023-10-24,000333.SZ,45.86,46.27,45.16,46.0,25019782.0,1323069266.0
2023-10-25,000333.SZ,46.53,46.72,45.1,45.35,25856546.0,1364767551.0
2023-10-26,000333.SZ,45.17,45.61,45.01,45.42,15165512.0,794020501.0
2023-10-27,000333.SZ,45.29,46.71,45.16,46.49,25318794.0,1352282943.0
2023-10-30,000333.SZ,46.13,47.27,46.13,47.15,16488474.0,892765170.0
2023-10-31,000333.SZ,46.97,46.97,45.59,45.78,23807212.0,1263696550.0
2023-11-01,000333.SZ,45.68,46.25,45.59,45.86,18933823.0,1004719416.0
2023-11-02,000333.SZ,45.85,47.07,45.68,46.0,20085478.0,1072266180.0
2023-11-03,000333.SZ,45.95,46.15,45.61,45.68,17740644.0,939971081.0
2023-11-06,000333.SZ,45.85,46.11,45.59,45.97,24918224.0,1322403103.0
2023-11-07,000333.SZ,45.93,46.09,45.48,45.93,18898188.0,999762782.0
2023-11-08,000333.SZ,45.55,45.84,45.42,45.72,21385728.0,1128009345.0
2023-11-09,000333.SZ,45.74,46.13,45.29,45.37,14146893.0,743811714.0
2023-11-10,000333.SZ,45.24,45.73,45.2,45.59,13027077.0,685147777.0
2023-11-13,000333.SZ,45.54,45.54,43.84,44.17,38291558.0,1957444236.0
2023-11-14,000333.SZ,44.14,44.48,43.94,44.2,24802793.0,1266466646.0
2023-11-15,000333.SZ,44.5,44.78,44.07,44.59,19636284.0,1010107978.0
2023-11-16,000333.SZ,44.46,45.15,44.39,44.77,21605533.0,1121013155.0
2023-11-17,000333.SZ,44.64,44.96,44.3,44.86,13513422.0,697252680.0
2023-11-20,000333.SZ,44.59,45.76,44.59,45.35,18219075.0,955124720.0
2023-11-21,000333.SZ,45.52,46.01,45.37,45.37,15845902.0,836507594.0
2023-11-22,000333.SZ,45.37,45.5,44.9,45.11,9786906.0,511071755.0
2023-11-23,000333.SZ,45.11,45.79,44.85,45.64,10103351.0,529662623.0
2023-11-24,000333.SZ,45.68,45.72,45.04,45.4,15724530.0,822539515.0
2023-11-27,000333.SZ,45.35,45.35,44.77,44.96,15922506.0,827425456.0
2023-11-28,000333.SZ,45.16,45.68,44.58,45.44,21787637.0,1138681641.0
2023-11-29,000333.SZ,45.44,45.48,44.74,44.99,12426538.0,646048742.0
2023-11-30,000333.SZ,44.82,44.98,44.47,44.7,12861862.0,664815261.0
2023-12-01,000333.SZ,45.24,45.29,43.54,43.73,31604983.0,1604750727.0
2023-12-04,000333.SZ,43.67,43.94,43.11,43.33,22058672.0,1107559874.0
2023-12-05,000333.SZ,43.33,43.42,42.58,42.58,22510318.0,1120255577.0
2023-12-06,000333.SZ,42.44,42.95,42.17,42.54,19114114.0,942351431.0
2023-12-07,000333.SZ,42.7,43.68,42.58,43.44,25021860.0,1251685067.0
2023-12-08,000333.SZ,43.41,44.19,43.33,43.55,21811340.0,1102240031.0
2023-12-11,000333.SZ,43.12,44.46,42.58,44.14,25201467.0,1272635678.0
2023-12-12,000333.SZ,44.55,44.59,43.88,44.12,17204815.0,879672020.0
2023-12-13,000333.SZ,44.03,44.11,43.69,43.85,12858695.0,652164458.0
2023-12-14,000333.SZ,44.04,44.52,43.75,44.02,16563410.0,847402713.0
2023-12-15,000333.SZ,43.69,44.2,43.51,43.54,20470155.0,1034871742.0
2023-12-18,000333.SZ,43.28,44.27,43.04,44.2,22307469.0,1133044740.0
2023-12-19,000333.SZ,44.19,44.19,43.65,43.9,16954533.0,859776400.0
2023-12-20,000333.SZ,43.9,44.46,43.7,44.14,25417029.0,1298397556.0
2023-12-21,000333.SZ,44.31,45.23,44.01,45.0,27421212.0,1422425462.0
2023-12-22,000333.SZ,44.91,45.84,44.72,45.65,22728114.0,1194539708.0
2023-12-25,000333.SZ,45.52,46.06,45.35,45.56,11314960.0,598032182.0
2023-12-26,000333.SZ,45.52,46.05,45.44,45.68,16152328.0,855413703.0
2023-12-27,000333.SZ,45.66,46.45,45.61,46.37,20306883.0,1081963247.0
2023-12-28,000333.SZ,46.23,46.85,46.06,46.76,24728048.0,1331261038.0
2023-12-29,000333.SZ,46.77,47.56,46.47,47.26,25937253.0,1410074987.0
2024-01-02,000333.SZ,47.26,47.62,46.89,47.2,23905697.0,1305162004.0
2024-01-03,000333.SZ,47.22,47.41,46.8,47.1,20689673.0,1126649739.0
2024-01-04,000333.SZ,47.28,47.85,47.1,47.79,26702502.0,1467886385.0
2024-01-05,000333.SZ,47.75,48.51,47.45,48.1,30042877.0,1669357551.0
2024-01-08,000333.SZ,48.1,48.1,47.25,47.58,27809739.0,1531117699.0
2024-01-09,000333.SZ,47.33,47.86,46.81,47.73,21607041.0,1184711712.0
2024-01-10,000333.SZ,47.73,48.24,47.44,47.77,17820813.0,984854746.0
2024-01-11,000333.SZ,47.77,48.0,47.34,47.58,21236920.0,1168392665.0
2024-01-12,000333.SZ,47.49,48.19,47.21,47.58,24361080.0,1343879865.0
2024-01-15,000333.SZ,47.44,48.43,47.28,48.34,19124097.0,1063527119.0
2024-01-16,000333.SZ,48.11,49.27,47.66,49.24,33730399.0,1903147107.0
2024-01-17,000333.SZ,48.99,49.56,48.76,48.76,26914126.0,1530395102.0
2024-01-18,000333.SZ,49.13,49.3,47.65,48.79,39023100.0,2175726536.0
2024-01-19,000333.SZ,48.44,48.96,48.32,48.56,29937004.0,1681993909.0
2024-01-22,000333.SZ,48.34,49.01,47.65,47.87,35980322.0,2017295149.0
2024-01-23,000333.SZ,48.03,49.04,47.41,48.77,28848518.0,1612570166.0
2024-01-24,000333.SZ,48.57,49.69,48.46,49.47,26463721.0,1503303923.0
2024-01-25,000333.SZ,49.57,49.73,48.65,48.75,24963629.0,1412367268.0
2024-01-26,000333.SZ,48.75,49.96,48.75,49.75,32745737.0,1874299633.0
2024-01-29,000333.SZ,50.09,51.45,49.91,50.77,37498736.0,2204469370.0
2024-01-30,000333.SZ,50.78,51.21,50.17,50.36,27373299.0,1604993046.0
2024-01-31,000333.SZ,50.1,50.99,49.67,50.39,25544153.0,1486711039.0
2024-02-01,000333.SZ,50.37,51.44,50.17,50.87,30340175.0,1785789271.0
2024-02-02,000333.SZ,50.61,50.93,49.58,50.39,28950504.0,1687829337.0
2024-02-05,000333.SZ,50.17,51.56,50.02,51.43,46160268.0,2724269122.0
2024-02-06,000333.SZ,51.26,52.59,51.06,51.86,37946385.0,2279549238.0
2024-02-07,000333.SZ,51.29,52.92,51.06,52.86,46195919.0,2791586567.0
2024-02-08,000333.SZ,53.02,53.94,51.89,52.15,34723180.0,2112587867.0
2024-02-19,000333.SZ,53.37,53.37,51.74,52.42,35695854.0,2157379733.0
2024-02-20,000333.SZ,52.16,53.45,51.62,53.37,29630917.0,1807531882.0
2024-02-21,000333.SZ,52.77,54.11,52.49,53.38,27797182.0,1719403866.0
2024-02-22,000333.SZ,52.95,53.45,52.79,53.07,19259055.0,1180530930.0
2024-02-23,000333.SZ,53.36,53.72,51.32,51.57,43093597.0,2580957129.0
2024-02-26,000333.SZ,51.77,53.2,51.77,52.16,34097731.0,2070387072.0
2024-02-27,000333.SZ,52.41,53.62,51.99,53.56,28014795.0,1720508595.0
2024-02-28,000333.SZ,53.63,53.9,52.73,53.48,25367364.0,1568616989.0
2024-02-29,000333.SZ,53.63,54.91,53.42,54.18,48920998.0,3071855396.0
2024-03-01,000333.SZ,54.93,55.8,54.39,55.77,32844906.0,2102800960.0
2024-03-04,000333.SZ,56.23,57.09,54.93,55.88,37384392.0,2415284580.0
2024-03-05,000333.SZ,55.93,56.57,54.89,56.26,35525326.0,2288367736.0
2024-03-06,000333.SZ,56.14,56.69,55.62,55.8,21923001.0,1422222516.0
2024-03-07,000333.SZ,55.75,57.66,55.54,56.92,30634033.0,2020641414.0
2024-03-08,000333.SZ,56.98,57.52,56.12,57.18,26125410.0,1714883401.0
2024-03-11,000333.SZ,57.17,57.18,55.85,56.59,28027002.0,1826293592.0
2024-03-12,000333.SZ,56.53,56.53,54.54,55.48,50739915.0,3241294651.0
2024-03-13,000333.SZ,55.07,55.65,54.5,55.42,32723164.0,2084900582.0
2024-03-14,000333.SZ,55.24,56.01,55.02,55.8,31531677.0,2026233407.0
2024-03-15,000333.SZ,55.7,55.8,54.76,55.38,25463904.0,1624685427.0
2024-03-18,000333.SZ,55.26,55.27,53.94,53.94,42501113.0,2667915014.0
2024-03-19,000333.SZ,53.81,54.6,53.78,54.15,29794618.0,1867932284.0
2024-03-20,000333.SZ,53.81,54.07,53.11,53.53,37790890.0,2337851554.0
2024-03-21,000333.SZ,53.56,53.67,52.02,52.38,39189153.0,2377326996.0
2024-03-22,000333.SZ,52.39,54.2,52.34,54.17,43156777.0,2671677605.0
2024-03-25,000333.SZ,53.8,55.07,53.44,54.41,26903326.0,1694247611.0
2024-03-26,000333.SZ,53.9,54.71,53.9,54.26,25353749.0,1591428438.0
2024-03-27,000333.SZ,54.09,56.12,54.07,55.08,34842794.0,2227887825.0
2024-03-28,000333.SZ,55.56,56.57,54.65,55.87,45185411.0,2915943394.0
2024-03-29,000333.SZ,55.87,56.86,55.07,55.55,25468858.0,1638381690.0
2024-04-01,000333.SZ,55.8,57.34,55.45,57.28,32771225.0,2146737286.0
2024-04-02,000333.SZ,57.09,57.55,56.88,57.31,22653632.0,1497277780.0
2024-04-03,000333.SZ,57.27,57.87,57.08,57.73,20626495.0,1370613983.0
2024-04-08,000333.SZ,57.72,57.83,55.94,56.51,32434492.0,2125546169.0
2024-04-09,000333.SZ,56.23,56.75,56.07,56.26,19478279.0,1270147986.0
2024-04-10,000333.SZ,56.12,57.27,55.85,56.38,18081970.0,1184377719.0
2024-04-11,000333.SZ,56.19,57.05,55.89,56.29,19004769.0,1239842458.0
2024-04-12,000333.SZ,56.22,56.75,55.87,56.13,21734388.0,1414407755.0
2024-04-15,000333.SZ,56.13,57.96,55.98,57.82,31783741.0,2102897321.0
2024-04-16,000333.SZ,57.77,59.49,57.59,59.09,39191380.0,2659237097.0
2024-04-17,000333.SZ,58.82,59.52,57.94,59.33,24549649.0,1664966380.0
2024-04-18,000333.SZ,59.33,61.7,59.15,60.55,39542136.0,2777734457.0
2024-04-19,000333.SZ,60.06,61.06,60.06,60.55,28812335.0,2017233100.0
2024-04-22,000333.SZ,60.73,61.58,60.12,60.54,28943754.0,2032072605.0
2024-04-23,000333.SZ,60.41,60.55,58.47,59.16,38217940.0,2605557575.0
2024-04-24,000333.SZ,59.12,59.38,57.74,58.74,30783047.0,2079963046.0
2024-04-25,000333.SZ,58.07,59.31,58.07,59.03,22033298.0,1500859468.0
2024-04-26,000333.SZ,59.04,59.39,58.32,59.14,24225747.0,1650078938.0
2024-04-29,000333.SZ,59.08,59.59,58.16,59.0,33226398.0,2264197665.0
2024-04-30,000333.SZ,57.82,61.55,57.79,60.36,57131843.0,3988190598.0
2024-05-06,000333.SZ,60.99,61.82,60.25,61.43,46179914.0,3263609833.0
2024-05-07,000333.SZ,61.25,62.57,61.09,61.51,30431457.0,2176139138.0
2024-05-08,000333.SZ,60.99,61.71,60.89,61.2,17661960.0,1252248295.0
2024-05-09,000333.SZ,61.42,62.58,61.09,62.15,28571831.0,2046734810.0
2024-05-10,000333.SZ,62.46,62.57,61.71,62.18,22487905.0,1616063316.0
2024-05-13,000333.SZ,62.18,63.14,61.16,62.9,27167410.0,1965130433.0
2024-05-14,000333.SZ,62.87,63.05,60.73,61.28,39923610.0,2827063811.0
2024-05-15,000333.SZ,61.86,63.3,61.51,63.0,30189455.0,2090761786.0
2024-05-16,000333.SZ,63.0,63.03,62.13,62.62,24600403.0,1703048548.0
2024-05-17,000333.SZ,62.11,62.76,60.07,61.43,41848256.0,2828611123.0
2024-05-20,000333.SZ,60.51,61.3,59.79,60.11,42643037.0,2846862349.0
2024-05-21,000333.SZ,59.84,60.77,59.78,60.1,24358794.0,1626841822.0
2024-05-22,000333.SZ,59.91,60.09,58.98,59.07,26105215.0,1715205332.0
2024-05-23,000333.SZ,59.06,59.77,58.7,59.37,24096149.0,1582459055.0
2024-05-24,000333.SZ,59.06,60.49,58.79,60.16,25926968.0,1724580967.0
2024-05-27,000333.SZ,60.05,61.66,59.18,61.04,30546219.0,2062139516.0
2024-05-28,000333.SZ,61.05,61.21,60.05,60.53,19173667.0,1284865352.0
2024-05-29,000333.SZ,60.14,60.68,59.15,59.46,24132098.0,1590410761.0
2024-05-30,000333.SZ,59.34,59.77,58.82,58.86,19358623.0,1269509292.0
2024-05-31,000333.SZ,58.87,59.21,58.29,58.48,26129419.0,1696172930.0
2024-06-03,000333.SZ,58.59,59.87,58.04,58.72,35755629.0,2337233616.0
2024-06-04,000333.SZ,58.69,58.69,57.25,58.41,30621198.0,1969401516.0
2024-06-05,000333.SZ,58.29,58.88,57.61,57.72,28331925.0,1825603150.0
2024-06-06,000333.SZ,57.61,59.63,57.61,59.38,43603719.0,2848032777.0
2024-06-07,000333.SZ,58.88,59.1,57.53,58.84,40064590.0,2591739293.0
2024-06-11,000333.SZ,58.25,60.05,57.96,58.7,33689664.0,2188026772.0
2024-06-12,000333.SZ,58.55,59.37,58.27,58.84,25707199.0,1675974671.0
2024-06-13,000333.SZ,58.98,59.1,57.49,57.72,27485047.0,1763239544.0
2024-06-14,000333.SZ,57.35,59.38,57.34,59.25,37924447.0,2468107111.0
2024-06-17,000333.SZ,59.38,59.38,57.96,58.27,25335808.0,1639603939.0
2024-06-18,000333.SZ,58.07,58.87,57.5,58.55,21867469.0,1409611739.0
2024-06-19,000333.SZ,58.49,58.77,56.71,57.79,34699957.0,2206055298.0
2024-06-20,000333.SZ,57.7,58.47,57.38,58.22,28085788.0,1806800938.0
2024-06-21,000333.SZ,58.24,58.47,57.34,57.75,24153669.0,1544527731.0
2024-06-24,000333.SZ,57.53,59.19,57.44,58.59,30799053.0,1993977958.0
2024-06-25,000333.SZ,58.56,59.41,58.26,58.96,25309206.0,1652171356.0
2024-06-26,000333.SZ,58.71,59.05,57.71,58.02,23831407.0,1531598024.0
2024-06-27,000333.SZ,57.84,58.23,57.32,57.88,27409461.0,1750926675.0
2024-06-28,000333.SZ,57.34,58.51,57.32,58.25,25195612.0,1624767679.0
2024-07-01,000333.SZ,58.06,59.04,57.43,57.88,19528313.0,1255074545.0
2024-07-02,000333.SZ,57.52,57.97,56.71,56.89,29181345.0,1843585722.0
2024-07-03,000333.SZ,56.94,57.51,56.66,56.92,18120842.0,1145370115.0
2024-07-04,000333.SZ,57.07,58.88,57.07,58.34,27753098.0,1794060146.0
2024-07-05,000333.SZ,58.25,58.83,56.89,57.79,26479582.0,1686503681.0
2024-07-08,000333.SZ,57.43,58.44,57.04,58.0,19443576.0,1247645531.0
2024-07-09,000333.SZ,57.62,58.4,57.45,57.88,21664464.0,1392889372.0
2024-07-10,000333.SZ,58.28,58.75,57.62,57.62,15846909.0,1016718370.0
2024-07-11,000333.SZ,57.66,58.2,56.46,57.7,27182655.0,1727208383.0
2024-07-12,000333.SZ,57.6,58.88,57.47,58.7,24574092.0,1588658353.0
2024-07-15,000333.SZ,58.5,58.84,58.12,58.64,17045913.0,1104204269.0
2024-07-16,000333.SZ,58.36,58.66,57.57,58.04,20406778.0,1313240364.0
2024-07-17,000333.SZ,57.83,58.14,55.68,56.74,46462849.0,2909157024.0
2024-07-18,000333.SZ,56.0,58.21,56.0,57.7,34532462.0,2193053871.0
2024-07-19,000333.SZ,57.22,57.6,56.79,57.43,21796963.0,1381064608.0
2024-07-22,000333.SZ,57.3,58.37,57.18,57.46,19930345.0,1273643439.0
